Wall time,Step,Value
1648872697.3671749,0,-0.10000000149011612
1648872697.6585972,1,18.299999237060547
1648872697.9380531,2,2.200000047683716
1648872700.1474822,3,49.5
1648872704.0826519,4,84.30000305175781
1648872708.1274738,5,70.5
1648872712.28944,6,92.9000015258789
1648872716.6723468,7,94.4000015258789
1648872721.120357,8,88.80000305175781
1648872725.4996438,9,90.0999984741211
1648872729.877734,10,89.4000015258789
1648872734.335486,11,89.0999984741211
1648872738.780391,12,84.0999984741211
1648872743.303188,13,89.69999694824219
1648872747.713644,14,90.69999694824219
1648872752.0974238,15,86.69999694824219
1648872756.5397172,16,84.4000015258789
1648872761.046958,17,85.0
1648872765.431245,18,84.5999984741211
1648872769.9318311,19,81.4000015258789
1648872774.3815382,20,81.5999984741211
1648872778.812038,21,84.0
1648872783.339492,22,84.4000015258789
1648872787.937844,23,82.4000015258789
1648872792.521332,24,84.19999694824219
1648872797.0606852,25,86.4000015258789
1648872801.6338649,26,73.80000305175781
1648872806.208318,27,85.0
1648872810.844915,28,84.30000305175781
1648872815.350136,29,80.19999694824219
1648872820.013827,30,82.19999694824219
1648872824.4518201,31,78.5
1648872828.929007,32,79.69999694824219
1648872833.361772,33,81.80000305175781
1648872837.853415,34,80.19999694824219
1648872842.50605,35,78.19999694824219
1648872847.065315,36,83.4000015258789
1648872851.638058,37,81.19999694824219
1648872856.132135,38,79.19999694824219
1648872860.679358,39,79.19999694824219
1648872865.225375,40,75.80000305175781
1648872869.701199,41,76.5999984741211
1648872874.1598341,42,76.0
1648872878.707882,43,76.0
1648872883.145408,44,75.0
1648872887.651343,45,72.4000015258789
1648872892.628702,46,72.80000305175781
1648872897.145948,47,73.19999694824219
1648872901.720648,48,72.5999984741211
1648872906.260725,49,74.19999694824219
1648872910.9706528,50,74.5999984741211
1648872915.578038,51,71.80000305175781
1648872920.1667058,52,73.5999984741211
1648872924.691862,53,71.19999694824219
1648872929.2016902,54,69.9000015258789
1648872933.7127008,55,76.0
1648872938.316135,56,76.19999694824219
1648872942.9026072,57,87.80000305175781
1648872947.402356,58,84.4000015258789
1648872951.944423,59,83.80000305175781
1648872956.591399,60,80.5
1648872961.1864011,61,80.0
1648872965.694849,62,78.0
1648872970.299176,63,76.19999694824219
1648872974.802758,64,79.80000305175781
1648872979.4048371,65,79.5999984741211
1648872983.883501,66,81.19999694824219
1648872988.4481869,67,93.80000305175781
1648872992.9726841,68,88.80000305175781
1648872997.484405,69,82.69999694824219
1648873002.079369,70,54.20000076293945
1648873006.5574489,71,71.19999694824219
1648873011.1397681,72,87.0
1648873015.923786,73,58.0
1648873020.5370271,74,34.900001525878906
1648873025.154795,75,67.19999694824219
1648873029.974483,76,80.5
1648873034.579254,77,87.80000305175781
1648873039.162333,78,86.5999984741211
1648873044.221421,79,81.80000305175781
1648873048.76477,80,38.0
1648873053.302604,81,19.899999618530273
1648873057.879761,82,42.900001525878906
1648873062.445636,83,50.29999923706055
1648873067.045608,84,54.900001525878906
1648873071.7078888,85,70.30000305175781
1648873076.116297,86,71.0
1648873080.678057,87,76.19999694824219
1648873085.262462,88,88.19999694824219
1648873089.958015,89,74.0
1648873094.628236,90,72.4000015258789
1648873099.2734048,91,71.0
1648873103.8585339,92,74.19999694824219
1648873108.3271732,93,70.4000015258789
1648873112.858434,94,75.80000305175781
1648873117.2869241,95,71.4000015258789
1648873121.904858,96,72.0
1648873126.402723,97,91.69999694824219
1648873130.9517,98,75.19999694824219
1648873135.468055,99,78.5999984741211
1648873140.0737128,100,71.5999984741211
