Wall time,Step,Value
1648872697.367408,0,4050.0
1648872697.658737,1,2961.769775390625
1648872697.9382012,2,3566.17578125
1648872700.1475961,3,1673.008544921875
1648872704.0827599,4,579.308837890625
1648872708.127618,5,1027.0716552734375
1648872712.289577,6,350.7754211425781
1648872716.672458,7,223.39808654785156
1648872721.120468,8,516.7975463867188
1648872725.499754,9,260.61517333984375
1648872729.877856,10,396.16741943359375
1648872734.3356001,11,346.2789306640625
1648872738.780501,12,327.885009765625
1648872743.303301,13,302.32318115234375
1648872747.713752,14,479.63330078125
1648872752.097537,15,543.9269409179688
1648872756.53983,16,358.7004089355469
1648872761.0470731,17,463.7652587890625
1648872765.431409,18,364.36480712890625
1648872769.93194,19,485.2421569824219
1648872774.3816588,20,573.4212646484375
1648872778.8121479,21,320.2226257324219
1648872783.339606,22,257.5054016113281
1648872787.938119,23,423.4066162109375
1648872792.521442,24,357.34185791015625
1648872797.060798,25,369.967529296875
1648872801.633974,26,551.994873046875
1648872806.2084339,27,584.8002319335938
1648872810.845025,28,350.3066711425781
1648872815.350262,29,588.4002075195312
1648872820.013933,30,625.42578125
1648872824.451936,31,409.3917236328125
1648872828.9291189,32,633.6882934570312
1648872833.361887,33,580.6575927734375
1648872837.853523,34,598.9979858398438
1648872842.506164,35,542.2326049804688
1648872847.065422,36,591.8578491210938
1648872851.638166,37,632.8120727539062
1648872856.1322439,38,588.2689819335938
1648872860.67947,39,610.4280395507812
1648872865.225486,40,602.9666748046875
1648872869.701308,41,581.163818359375
1648872874.160125,42,669.9501342773438
1648872878.70799,43,699.9456176757812
1648872883.145519,44,737.0460815429688
1648872887.651453,45,727.1467895507812
1648872892.6288068,46,727.1467895507812
1648872897.146056,47,648.8482666015625
1648872901.720764,48,722.1796875
1648872906.2608352,49,549.3352661132812
1648872910.970764,50,634.6802978515625
1648872915.578146,51,692.5966796875
1648872920.166819,52,635.205322265625
1648872924.691972,53,727.1467895507812
1648872929.201804,54,678.0250854492188
1648872933.712811,55,634.5865478515625
1648872938.3162491,56,727.1467895507812
1648872942.902713,57,588.1002197265625
1648872947.402475,58,543.4258422851562
1648872951.944538,59,692.3154907226562
1648872956.591512,60,599.8578491210938
1648872961.18651,61,385.8792419433594
1648872965.6949608,62,394.9862060546875
1648872970.299287,63,454.78955078125
1648872974.802869,64,513.805419921875
1648872979.404958,65,634.924072265625
1648872983.8836129,66,476.5735778808594
1648872988.448301,67,437.4356689453125
1648872992.9728131,68,614.7542724609375
1648872997.484684,69,615.2959594726562
1648873002.079479,70,1551.54638671875
1648873006.557564,71,727.1467895507812
1648873011.139879,72,558.4610595703125
1648873015.923899,73,1551.396240234375
1648873020.537133,74,2398.145263671875
1648873025.154943,75,826.3715209960938
1648873029.974596,76,512.9066162109375
1648873034.5794408,77,480.783203125
1648873039.162445,78,315.19873046875
1648873044.221531,79,345.43792724609375
1648873048.764885,80,1632.43359375
1648873053.302714,81,2477.607666015625
1648873057.879873,82,1511.796142578125
1648873062.445744,83,783.4528198242188
1648873067.04572,84,713.7855834960938
1648873071.708002,85,748.5886840820312
1648873076.116411,86,674.2028198242188
1648873080.678169,87,425.13165283203125
1648873085.262572,88,618.0581665039062
1648873089.958126,89,727.1467895507812
1648873094.628347,90,534.9049072265625
1648873099.273521,91,759.2614135742188
1648873103.8586419,92,720.0628662109375
1648873108.327282,93,759.2614135742188
1648873112.858546,94,686.4649047851562
1648873117.2870378,95,759.2614135742188
1648873121.9049659,96,416.4327392578125
1648873126.402838,97,507.1288146972656
1648873130.951807,98,599.6666870117188
1648873135.468163,99,503.73779296875
1648873140.073833,100,753.6364135742188
