Wall time,Step,Value
1648910178.791015,0,9781.0
1648910179.247636,1,7339.044921875
1648910181.736216,2,7909.1923828125
1648910188.387586,3,7199.39697265625
1648910194.916072,4,6510.4736328125
1648910201.373624,5,5059.34716796875
1648910207.842782,6,6108.404296875
1648910214.4511192,7,6921.33544921875
1648910221.203764,8,5233.998046875
1648910228.16561,9,3598.720703125
1648910235.0265868,10,3258.32177734375
1648910241.925128,11,2537.00048828125
1648910248.7827892,12,2902.85400390625
1648910255.7556329,13,2312.537841796875
1648910262.869141,14,3258.137451171875
1648910269.992948,15,2678.3095703125
1648910277.1779368,16,3788.5703125
1648910284.4500911,17,5971.150390625
1648910291.516574,18,1699.5615234375
1648910298.7665129,19,2924.8974609375
1648910305.952245,20,3572.978271484375
1648910313.331361,21,3609.205078125
1648910321.294894,22,4550.66943359375
1648910328.624506,23,4587.71875
1648910336.05666,24,2604.955078125
1648910343.2930508,25,1670.431640625
1648910350.60751,26,2174.566650390625
1648910357.8303308,27,2548.953369140625
1648910365.040811,28,2539.22021484375
1648910372.4920619,29,2001.331298828125
1648910379.5599859,30,2525.37060546875
1648910386.696026,31,3895.704833984375
1648910393.8967628,32,3441.578125
1648910401.0810199,33,3388.001953125
1648910408.2227871,34,4629.60595703125
1648910415.3450181,35,3507.927978515625
1648910422.5818071,36,3858.023681640625
1648910429.9488199,37,1368.48095703125
1648910437.1841521,38,2133.498046875
1648910444.440205,39,2099.83642578125
1648910451.824502,40,4025.77099609375
1648910459.78323,41,2932.468017578125
1648910467.121408,42,4065.05859375
1648910474.508929,43,3463.75146484375
1648910481.960958,44,3496.306884765625
1648910489.4364219,45,6471.13916015625
1648910496.9617379,46,3902.183349609375
1648910504.351277,47,3352.039794921875
1648910511.783477,48,5300.384765625
1648910519.339338,49,3289.58984375
1648910526.774189,50,3407.796630859375
1648910534.258237,51,1629.173828125
1648910542.1188228,52,1913.2940673828125
1648910549.686104,53,2152.641845703125
1648910557.1968389,54,2256.106689453125
1648910564.900287,55,1362.03955078125
1648910572.5863428,56,2706.4501953125
1648910580.087171,57,1681.01904296875
1648910587.4221709,58,1492.390380859375
1648910594.91716,59,2480.642333984375
1648910602.318841,60,2638.861083984375
1648910609.797593,61,2092.087158203125
1648910617.1885529,62,2214.370849609375
1648910624.660028,63,1823.570068359375
1648910632.070438,64,2607.6640625
1648910639.577781,65,1812.402099609375
1648910647.019503,66,2046.313232421875
1648910654.816639,67,2662.25830078125
1648910662.533243,68,1630.60693359375
1648910670.234882,69,2478.56640625
1648910678.018991,70,2822.171142578125
1648910685.9342349,71,2294.223388671875
1648910693.851202,72,2940.124755859375
1648910701.63917,73,2466.943115234375
1648910709.582434,74,1990.127685546875
1648910717.699402,75,2030.9962158203125
1648910725.555647,76,1997.845947265625
1648910733.569938,77,2809.62353515625
1648910741.543276,78,1850.443115234375
1648910749.5148978,79,2306.120849609375
1648910757.665458,80,1762.3740234375
1648910765.707521,81,2100.327880859375
1648910773.6218739,82,1865.4681396484375
1648910781.7041512,83,2185.090576171875
1648910789.801537,84,1484.9073486328125
1648910797.74097,85,2717.336181640625
1648910805.608738,86,2146.9052734375
1648910813.492348,87,1885.3818359375
1648910821.6756349,88,2129.824462890625
1648910829.8428202,89,2033.275390625
1648910837.769372,90,2846.715576171875
1648910846.076528,91,1537.38671875
1648910854.252148,92,1683.68212890625
1648910862.33794,93,1703.36279296875
1648910870.275946,94,2111.53125
1648910878.504626,95,1890.8123779296875
1648910886.7469969,96,2427.00341796875
1648910894.975258,97,2038.55322265625
1648910903.234536,98,1831.547119140625
1648910911.377577,99,1589.5457763671875
1648910919.844616,100,2950.904296875
1648910927.9596002,101,2222.8759765625
1648910935.9939158,102,1604.453125
1648910944.269127,103,2129.232666015625
1648910952.49053,104,1574.316650390625
1648910960.6598778,105,1417.3709716796875
1648910968.8478878,106,1890.6712646484375
1648910976.967359,107,1435.2437744140625
1648910985.283264,108,1542.8360595703125
1648910993.5210712,109,3091.81396484375
