Wall time,Step,Value
1648821601.7670422,1,122.5
1648821619.3928452,2,173.39999389648438
1648821636.462146,3,136.1999969482422
1648821653.596205,4,197.5
1648821670.8565261,5,176.10000610351562
1648821687.562958,6,165.89999389648438
1648821704.036352,7,218.5
1648821721.0725398,8,167.0
1648821739.476824,9,230.1999969482422
1648821757.572564,10,151.89999389648438
1648821775.493474,11,224.60000610351562
1648821793.094,12,150.3000030517578
1648821810.798132,13,210.0
1648821828.448093,14,218.8000030517578
1648821846.562714,15,214.39999389648438
1648821865.0910468,16,212.5
1648821883.15442,17,203.60000610351562
1648821901.0282948,18,221.5
1648821918.077311,19,235.1999969482422
1648821935.592868,20,217.10000610351562
1648821953.4832919,21,238.10000610351562
1648821972.188543,22,264.8999938964844
1648821990.502929,23,231.5
1648822007.8190331,24,224.3000030517578
1648822025.937917,25,229.3000030517578
1648822043.519328,26,231.6999969482422
1648822061.826292,27,201.8000030517578
1648822080.528073,28,262.8999938964844
1648822098.316406,29,222.5
1648822117.117258,30,202.6999969482422
1648822135.070518,31,184.10000610351562
1648822153.023166,32,192.39999389648438
1648822171.0693738,33,234.5
1648822188.681018,34,214.5
1648822205.9815931,35,230.0
1648822223.203234,36,259.6000061035156
1648822241.5510669,37,236.1999969482422
1648822259.031743,38,253.3000030517578
1648822276.102463,39,249.6999969482422
1648822293.74257,40,250.5
1648822311.151791,41,251.6999969482422
1648822329.367424,42,216.6999969482422
1648822347.123955,43,247.10000610351562
1648822364.568109,44,237.3000030517578
1648822382.0644019,45,232.1999969482422
1648822399.3646069,46,251.60000610351562
1648822417.515096,47,237.6999969482422
1648822435.002756,48,236.10000610351562
1648822452.967633,49,256.6000061035156
1648822471.145,50,225.3000030517578
1648822488.503519,51,259.70001220703125
1648822506.738372,52,264.6000061035156
1648822524.780225,53,261.20001220703125
1648822542.8203678,54,262.70001220703125
1648822560.37067,55,254.0
1648822577.9223151,56,214.8000030517578
1648822595.427758,57,220.39999389648438
1648822612.997826,58,254.60000610351562
1648822630.442448,59,226.89999389648438
1648822647.826764,60,241.10000610351562
1648822665.0193422,61,261.1000061035156
1648822682.271359,62,215.10000610351562
1648822699.569251,63,249.10000610351562
1648822716.896533,64,233.0
1648822733.9826958,65,229.60000610351562
1648822751.4242408,66,219.6999969482422
1648822769.0320761,67,240.0
1648822786.8137448,68,232.60000610351562
1648822804.394639,69,262.5
1648822822.048118,70,274.70001220703125
1648822839.774525,71,239.39999389648438
1648822857.3243861,72,261.20001220703125
1648822875.3128178,73,253.1999969482422
1648822893.7259688,74,261.5
1648822911.6317499,75,239.8000030517578
1648822929.968076,76,237.3000030517578
1648822948.11839,77,266.29998779296875
1648822965.765036,78,236.3000030517578
1648822983.367023,79,212.3000030517578
1648823001.3187652,80,235.60000610351562
1648823019.182797,81,272.79998779296875
1648823036.912023,82,267.79998779296875
1648823054.5479932,83,226.89999389648438
1648823072.600637,84,201.89999389648438
1648823091.005777,85,263.29998779296875
1648823109.035313,86,233.10000610351562
1648823126.661244,87,252.39999389648438
1648823144.560572,88,254.3000030517578
1648823162.631943,89,218.3000030517578
1648823181.067925,90,234.5
1648823198.907867,91,250.6999969482422
1648823216.5474062,92,262.79998779296875
1648823234.412682,93,239.10000610351562
1648823252.12368,94,246.39999389648438
1648823270.185625,95,220.8000030517578
1648823288.3911731,96,198.8000030517578
1648823306.202677,97,241.10000610351562
1648823324.18166,98,226.1999969482422
1648823342.31553,99,237.8000030517578
1648823360.007515,100,200.39999389648438
