Wall time,Step,Value
1648885473.690447,0,20.200000762939453
1648885474.179681,1,13.800005912780762
1648885476.588053,2,10.2000093460083
1648885483.1955352,3,5.999997138977051
1648885490.116974,4,5.217389106750488
1648885496.61282,5,6.800012111663818
1648885503.127148,6,6.666012763977051
1648885509.8005471,7,5.454014301300049
1648885516.624065,8,7.400012016296387
1648885523.381047,9,4.6000142097473145
1648885530.20849,10,6.666012763977051
1648885537.011196,11,6.782604694366455
1648885543.816493,12,5.826084136962891
1648885550.5967622,13,4.909088611602783
1648885557.407619,14,6.27272367477417
1648885564.2612731,15,4.782606601715088
1648885571.1224551,16,6.636360168457031
1648885577.948545,17,6.800012111663818
1648885584.8611898,18,10.400009155273438
1648885591.7415261,19,7.620904445648193
1648885598.6202428,20,7.99216890335083
1648885605.999292,21,6.200013160705566
1648885613.011911,22,9.200010299682617
1648885619.9655838,23,7.545450210571289
1648885626.888871,24,13.800005912780762
1648885633.838063,25,5.818179130554199
1648885641.0113769,26,11.000008583068848
1648885648.095778,27,7.4740118980407715
1648885655.254955,28,4.9182586669921875
1648885662.3606882,29,8.263630867004395
1648885669.438293,30,6.347822666168213
1648885676.546891,31,8.272722244262695
1648885683.690773,32,5.181816101074219
1648885690.773994,33,3.9481804370880127
1648885697.868572,34,5.36363410949707
1648885704.9333608,35,5.545452117919922
1648885712.142067,36,3.9130420684814453
1648885719.6982741,37,3.5454535484313965
1648885727.0847921,38,8.171813011169434
1648885734.18832,39,4.830432891845703
1648885741.468609,40,4.127824306488037
1648885748.687576,41,4.830432891845703
1648885755.782615,42,8.800010681152344
1648885762.980223,43,5.999997138977051
1648885770.096799,44,5.454543113708496
1648885777.2490408,45,5.4000139236450195
1648885784.5051079,46,6.794541835784912
1648885791.637114,47,4.958179950714111
1648885798.845545,48,5.181736946105957
1648885806.066829,49,4.315453052520752
1648885813.552167,50,5.968179225921631
1648885820.9614851,51,4.654780864715576
1648885828.451155,52,6.886359691619873
1648885835.899431,53,5.269562721252441
1648885843.12905,54,5.357388496398926
1648885850.493576,55,5.6521711349487305
1648885857.805504,56,5.3254523277282715
1648885865.192826,57,4.181816577911377
1648885872.498878,58,7.161813735961914
1648885879.891466,59,5.141815662384033
1648885887.213268,60,6.46401309967041
1648885894.626601,61,4.72727108001709
1648885901.967801,62,4.315453052520752
1648885909.43464,63,4.566955089569092
1648885916.797934,64,5.043476104736328
1648885924.2584589,65,3.8260855674743652
1648885931.653109,66,3.739129066467285
1648885939.157207,67,4.260868072509766
1648885946.58064,68,4.260868072509766
1648885954.102172,69,4.590907096862793
1648885961.5525088,70,4.999998092651367
1648885969.298095,71,4.590907573699951
1648885976.89912,72,4.818180084228516
1648885984.464778,73,4.272726058959961
1648885991.953505,74,4.7426066398620605
1648885999.577823,75,3.5454535484313965
1648886007.1036868,76,4.127824306488037
1648886014.7991722,77,4.260868072509766
1648886022.378846,78,3.478259801864624
1648886030.202373,79,7.3636322021484375
1648886037.914109,80,5.357388496398926
1648886045.603573,81,5.4000139236450195
1648886053.222525,82,4.223634719848633
1648886060.864712,83,8.600010871887207
1648886068.567295,84,4.958179950714111
1648886076.18014,85,5.784542560577393
1648886083.904298,86,9.00001049041748
1648886091.5792089,87,4.608694076538086
1648886099.34131,88,7.826082229614258
1648886107.002609,89,13.534006118774414
1648886114.731693,90,7.878012180328369
1648886122.5738728,91,3.304347276687622
1648886130.301165,92,4.521737575531006
1648886138.1164758,93,4.566955089569092
1648886145.967156,94,3.818180799484253
1648886154.206979,95,3.7645444869995117
1648886162.26664,96,4.636362075805664
1648886170.3683279,97,4.999998092651367
1648886178.4267,98,4.223634719848633
1648886186.370611,99,3.161738634109497
1648886194.4236958,100,4.4000139236450195
