Wall time,Step,Value
1648894391.870982,0,11478.0
1648894403.2038558,1,5432.5791015625
1648894424.5436852,2,4456.7392578125
1648894447.243506,3,3945.5458984375
1648894469.7409332,4,2557.83154296875
1648894493.5266519,5,3375.419921875
1648894521.304181,6,3701.95458984375
1648894554.8980758,7,3358.032470703125
1648894579.99406,8,3084.2265625
1648894604.6351519,9,3441.68359375
1648894629.6925309,10,3832.697021484375
1648894655.698914,11,3117.524169921875
1648894680.472896,12,4367.0966796875
1648894706.764499,13,3380.785400390625
1648894733.141044,14,4129.93798828125
1648894758.422135,15,4401.25146484375
1648894784.9503858,16,3418.88330078125
1648894811.984633,17,2601.255615234375
1648894839.4124029,18,4031.32421875
1648894866.570372,19,4423.17919921875
1648894894.197248,20,4560.66357421875
1648894921.69279,21,2441.853515625
1648894949.3754299,22,2911.504638671875
1648894978.300372,23,3322.465576171875
1648895007.297407,24,2685.9228515625
1648895035.990256,25,2750.237548828125
1648895064.452655,26,3256.869384765625
1648895092.872258,27,4606.2080078125
1648895121.8838122,28,3613.545654296875
1648895151.043227,29,2399.576171875
1648895180.471807,30,4109.14794921875
1648895209.644189,31,3026.157470703125
1648895239.076278,32,4048.222900390625
1648895268.8656,33,4741.9423828125
1648895299.265694,34,3428.511474609375
1648895329.883296,35,4025.126220703125
1648895360.952564,36,2998.67626953125
1648895393.359661,37,3836.63427734375
1648895426.3607402,38,2232.603271484375
1648895459.530883,39,5081.8876953125
1648895491.520312,40,4588.15576171875
1648895524.118303,41,4233.85009765625
1648895556.131387,42,4263.30810546875
1648895587.938857,43,4571.54345703125
1648895619.987594,44,4543.04150390625
1648895651.8034282,45,4603.60498046875
1648895683.419999,46,2157.93310546875
1648895715.171583,47,4411.12890625
1648895747.5473459,48,3435.562744140625
1648895779.7491431,49,4098.7978515625
1648895811.625747,50,3114.268310546875
1648895843.49656,51,3537.12255859375
1648895875.865232,52,4908.50927734375
1648895908.142085,53,4323.5244140625
1648895939.863044,54,3388.011962890625
1648895971.914206,55,4277.27392578125
1648896003.604751,56,3327.489013671875
1648896035.449746,57,4604.88916015625
1648896067.55337,58,4282.41748046875
1648896099.2752,59,4464.1650390625
1648896131.128524,60,4042.729736328125
1648896163.016649,61,3968.92431640625
1648896195.329449,62,3467.709228515625
1648896228.5879738,63,4101.59423828125
1648896261.038273,64,3712.205078125
1648896293.515531,65,3957.115478515625
1648896325.8810802,66,3068.150634765625
1648896357.944413,67,3232.167724609375
1648896390.006061,68,3501.639892578125
1648896422.5864809,69,4787.9775390625
1648896454.756999,70,3705.294677734375
1648896487.159449,71,2808.019775390625
1648896519.509467,72,3509.202880859375
1648896551.1228302,73,4107.38720703125
1648896583.068614,74,3167.39013671875
1648896615.937134,75,3311.37890625
1648896649.921567,76,2528.986572265625
1648896681.8022242,77,2657.819091796875
1648896713.9505239,78,3272.192626953125
1648896746.0702589,79,4291.92626953125
1648896778.145219,80,3752.50732421875
1648896810.503563,81,2871.716796875
1648896843.4525719,82,4894.6103515625
1648896876.4133902,83,7466.771484375
1648896908.918196,84,2290.971923828125
1648896941.3209841,85,4187.42333984375
1648896973.598766,86,3513.798095703125
1648897006.2856278,87,2793.857666015625
1648897038.663272,88,3039.887451171875
1648897071.501947,89,3901.682861328125
1648897105.6091578,90,3914.201416015625
1648897139.935479,91,4507.34033203125
1648897173.842346,92,2930.451416015625
1648897205.986114,93,4647.251953125
1648897239.105013,94,4949.99462890625
1648897271.4532852,95,3243.927978515625
1648897304.790923,96,3566.176513671875
1648897336.599766,97,3713.27783203125
1648897368.187357,98,2159.824951171875
1648897399.887137,99,2129.6103515625
1648897431.60499,100,2425.2470703125
