Wall time,Step,Value
1648894391.8707452,0,-0.10000000149011612
1648894403.2037382,1,156.3000030517578
1648894424.543566,2,200.39999389648438
1648894447.243391,3,214.10000610351562
1648894469.740819,4,209.6999969482422
1648894493.5265348,5,213.8000030517578
1648894521.304031,6,222.8000030517578
1648894554.897957,7,224.60000610351562
1648894579.9939399,8,217.8000030517578
1648894604.6350179,9,198.0
1648894629.692411,10,221.1999969482422
1648894655.698797,11,186.1999969482422
1648894680.472779,12,228.10000610351562
1648894706.764288,13,249.60000610351562
1648894733.140917,14,208.60000610351562
1648894758.422025,15,194.89999389648438
1648894784.9502442,16,214.39999389648438
1648894811.9844968,17,238.1999969482422
1648894839.41229,18,136.89999389648438
1648894866.5702589,19,160.39999389648438
1648894894.197131,20,135.89999389648438
1648894921.6926742,21,173.5
1648894949.375319,22,172.5
1648894978.3002062,23,175.60000610351562
1648895007.2972858,24,189.6999969482422
1648895035.990141,25,147.0
1648895064.4524958,26,199.3000030517578
1648895092.872145,27,151.3000030517578
1648895121.8836968,28,167.8000030517578
1648895151.043108,29,219.0
1648895180.47169,30,156.5
1648895209.64407,31,157.60000610351562
1648895239.076128,32,198.5
1648895268.865485,33,133.89999389648438
1648895299.2655418,34,165.8000030517578
1648895329.883181,35,151.89999389648438
1648895360.952446,36,208.5
1648895393.3594549,37,204.60000610351562
1648895426.360615,38,198.3000030517578
1648895459.530772,39,135.5
1648895491.520203,40,195.6999969482422
1648895524.118189,41,169.5
1648895556.131266,42,188.60000610351562
1648895587.938742,43,150.10000610351562
1648895619.987479,44,143.8000030517578
1648895651.803309,45,156.60000610351562
1648895683.419884,46,210.1999969482422
1648895715.171469,47,169.6999969482422
1648895747.547178,48,126.0
1648895779.749027,49,101.5999984741211
1648895811.625569,50,184.5
1648895843.496446,51,158.1999969482422
1648895875.865118,52,148.1999969482422
1648895908.141973,53,170.0
1648895939.8628092,54,164.0
1648895971.914091,55,109.5
1648896003.604625,56,163.0
1648896035.449632,57,103.0
1648896067.553254,58,106.5
1648896099.27506,59,128.3000030517578
1648896131.128413,60,160.39999389648438
1648896163.0165372,61,131.6999969482422
1648896195.3293362,62,143.1999969482422
1648896228.5878599,63,143.1999969482422
1648896261.0381591,64,152.1999969482422
1648896293.515349,65,124.5999984741211
1648896325.880969,66,213.39999389648438
1648896357.944287,67,142.5
1648896390.0059452,68,200.39999389648438
1648896422.586368,69,132.89999389648438
1648896454.756881,70,176.60000610351562
1648896487.159334,71,160.39999389648438
1648896519.509342,72,169.10000610351562
1648896551.122716,73,161.89999389648438
1648896583.068498,74,248.1999969482422
1648896615.937022,75,124.9000015258789
1648896649.9214542,76,164.60000610351562
1648896681.8021069,77,208.5
1648896713.9504051,78,186.39999389648438
1648896746.070113,79,113.9000015258789
1648896778.145104,80,147.8000030517578
1648896810.503448,81,153.39999389648438
1648896843.4524422,82,127.30000305175781
1648896876.413186,83,102.5
1648896908.91804,84,189.39999389648438
1648896941.320813,85,156.6999969482422
1648896973.598649,86,144.8000030517578
1648897006.285414,87,163.1999969482422
1648897038.663161,88,154.1999969482422
1648897071.5018282,89,119.80000305175781
1648897105.609046,90,159.6999969482422
1648897139.935287,91,135.3000030517578
1648897173.84223,92,177.0
1648897205.986003,93,158.60000610351562
1648897239.1048992,94,152.8000030517578
1648897271.453174,95,168.39999389648438
1648897304.790736,96,156.39999389648438
1648897336.5996501,97,170.8000030517578
1648897368.187246,98,182.1999969482422
1648897399.8870232,99,199.10000610351562
1648897431.6048791,100,196.5
