Wall time,Step,Value
1648897940.42272,0,-0.10000000149011612
1648897940.950428,1,47.900001525878906
1648897943.5004559,2,55.0
1648897950.812122,3,117.5
1648897957.75532,4,161.6999969482422
1648897964.700129,5,138.0
1648897971.7180538,6,123.69999694824219
1648897978.746114,7,147.6999969482422
1648897986.088495,8,137.39999389648438
1648897993.3613591,9,128.60000610351562
1648898000.649489,10,171.6999969482422
1648898007.9362218,11,151.39999389648438
1648898015.2335832,12,161.5
1648898022.560683,13,201.89999389648438
1648898029.887945,14,166.8000030517578
1648898037.2621849,15,174.60000610351562
1648898044.69647,16,195.39999389648438
1648898052.16357,17,205.8000030517578
1648898059.612192,18,186.3000030517578
1648898067.039741,19,190.3000030517578
1648898074.498467,20,194.6999969482422
1648898081.93579,21,220.6999969482422
1648898089.3587708,22,206.5
1648898096.8084512,23,188.89999389648438
1648898104.283123,24,185.10000610351562
1648898111.7325099,25,180.1999969482422
1648898119.1787038,26,248.5
1648898126.673059,27,198.3000030517578
1648898134.257055,28,173.1999969482422
1648898141.8334038,29,169.0
1648898149.369457,30,213.0
1648898156.955384,31,142.3000030517578
1648898164.5854201,32,257.6000061035156
1648898172.152525,33,190.89999389648438
1648898179.772288,34,213.1999969482422
1648898187.4248981,35,196.0
1648898195.062138,36,238.8000030517578
1648898202.7417018,37,151.39999389648438
1648898210.381284,38,171.89999389648438
1648898217.958198,39,196.60000610351562
1648898225.6280582,40,248.1999969482422
1648898233.244989,41,160.8000030517578
1648898240.818526,42,162.10000610351562
1648898248.436644,43,165.8000030517578
1648898256.109636,44,224.6999969482422
1648898263.7288709,45,228.0
1648898271.5471308,46,166.89999389648438
1648898279.365748,47,226.1999969482422
1648898287.0904162,48,250.1999969482422
1648898294.842346,49,255.8000030517578
1648898302.5699708,50,230.3000030517578
1648898310.207765,51,221.60000610351562
1648898317.913829,52,185.8000030517578
1648898325.629524,53,202.10000610351562
1648898333.238544,54,234.6999969482422
1648898340.9579232,55,218.10000610351562
1648898348.637378,56,229.6999969482422
1648898356.305286,57,219.60000610351562
1648898363.917278,58,264.0
1648898371.597378,59,220.39999389648438
1648898379.279302,60,244.6999969482422
1648898386.894497,61,218.6999969482422
1648898394.5563579,62,233.8000030517578
1648898402.223425,63,238.1999969482422
1648898409.8323321,64,199.0
1648898417.526884,65,232.39999389648438
1648898425.2055821,66,235.39999389648438
1648898432.873313,67,243.6999969482422
1648898440.5823638,68,232.3000030517578
1648898448.2761931,69,260.8999938964844
1648898455.991167,70,222.3000030517578
1648898463.7302752,71,224.39999389648438
1648898471.4514701,72,232.8000030517578
1648898479.110838,73,216.39999389648438
1648898486.8169239,74,250.3000030517578
1648898494.547594,75,236.89999389648438
1648898502.225076,76,243.5
1648898509.937384,77,223.89999389648438
1648898517.648926,78,229.60000610351562
1648898525.339987,79,222.5
1648898533.0641,80,242.5
1648898540.784572,81,242.5
1648898548.4399402,82,226.10000610351562
1648898556.175348,83,212.10000610351562
1648898563.903629,84,249.3000030517578
