Wall time,Step,Value
1648897940.4229288,0,100.4000015258789
1648897940.9505,1,84.00001525878906
1648897943.500535,2,89.00001525878906
1648897950.812201,3,83.00001525878906
1648897957.755399,4,72.14402770996094
1648897964.700205,5,76.0000228881836
1648897971.718135,6,79.00001525878906
1648897978.746207,7,68.00003051757812
1648897986.0885692,8,66.00003051757812
1648897993.361436,9,74.29602813720703
1648898000.649565,10,60.24003982543945
1648898007.936298,11,59.23604202270508
1648898015.233663,12,75.3000259399414
1648898022.560789,13,59.1180419921875
1648898029.88802,14,69.27603149414062
1648898037.26226,15,69.27603149414062
1648898044.6965451,16,61.24403762817383
1648898052.163649,17,44.088050842285156
1648898059.612289,18,60.12003707885742
1648898067.039814,19,55.22004318237305
1648898074.49854,20,49.196048736572266
1648898081.935866,21,39.15605926513672
1648898089.358846,22,41.00005340576172
1648898096.808528,23,69.13803100585938
1648898104.283197,24,56.00004196166992
1648898111.732584,25,62.62496566772461
1648898119.178784,26,53.439971923828125
1648898126.673132,27,70.00003051757812
1648898134.257132,28,58.23203659057617
1648898141.833479,29,65.00003051757812
1648898149.369534,30,74.29602813720703
1648898156.955459,31,78.31202697753906
1648898164.585493,32,53.93115234375
1648898172.1526039,33,58.44997024536133
1648898179.772361,34,50.00004959106445
1648898187.42498,35,58.23203659057617
1648898195.06221,36,45.97410202026367
1648898202.741774,37,55.11003875732422
1648898210.3813581,38,78.15602111816406
1648898217.9582698,39,48.19205093383789
1648898225.6281338,40,71.24995422363281
1648898233.245064,41,70.280029296875
1648898240.818599,42,78.33328247070312
1648898248.4367208,43,81.32402038574219
1648898256.10971,44,65.2600326538086
1648898263.728943,45,32.71234893798828
1648898271.5472078,46,56.00004196166992
1648898279.365824,47,39.99998474121094
1648898287.090493,48,56.999969482421875
1648898294.842421,49,34.048683166503906
1648898302.5700748,50,52.604976654052734
1648898310.2078478,51,51.818153381347656
1648898317.913902,52,64.25603485107422
1648898325.629597,53,76.0000228881836
1648898333.238643,54,43.00005340576172
1648898340.957998,55,45.65214920043945
1648898348.6374521,56,33.066062927246094
1648898356.305364,57,51.23860549926758
1648898363.917353,58,48.095977783203125
1648898371.597453,59,65.83329772949219
1648898379.279379,60,42.77775573730469
1648898386.894572,61,67.00003051757812
1648898394.556434,62,65.78838348388672
1648898402.223503,63,35.454524993896484
1648898409.8324668,64,50.869537353515625
1648898417.526957,65,46.85331344604492
1648898425.205659,66,43.72361373901367
1648898432.873389,67,47.33140182495117
1648898440.582439,68,47.094051361083984
